Smiles,Molecule ChEMBL ID,pChEMBL Value,Molecular Weight,AlogP,#RO5 Violations,Document Year,Source Description,Time_hr,Source_Type,Journal
C#CCN(C)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,CHEMBL4162742,5.845576026885353,329.43,1.03,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(C)Cc1cn(CC)nn1,CHEMBL4527642,3.604498875694374,178.24,0.36,0.0,2016,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(C)Cc1cn(CCc2ccccc2)nn1,CHEMBL4586575,4.950781977329818,254.34,1.59,0.0,2016,Scientific Literature,,Article,Eur J Med Chem
C#CCN(C)Cc1cn(Cc2ccccc2)nn1,CHEMBL4583494,3.8894102897007508,240.31,1.39,0.0,2016,Scientific Literature,,Article,Eur J Med Chem
C#CCN(C)Cc1nnn(C)c1CCCC,CHEMBL4517423,4.023650020996726,220.32,1.22,0.0,2016,Scientific Literature,,Article,J Med Chem
C#CCN(C)Cc1nnn(CC)c1C,CHEMBL4525342,3.9800533183211577,192.27,0.67,0.0,2016,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(C)[C@@H](C)Cc1ccccc1,CHEMBL16857,7.772039150583798,187.29,2.18,0.0,2016,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(Cl)ccc2O)cc1,CHEMBL3585853,6.508638306165727,342.87,4.15,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(F)ccc2O)cc1,CHEMBL3585854,1.229999999967245,326.42,3.64,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(N(C)C)ccc2O)cc1,CHEMBL3585852,1.229999999967245,351.49,3.57,0.0,2015,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(O)ccc2O)cc1,CHEMBL3585856,6.366531544420414,324.42,3.21,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(OC)ccc2O)cc1,CHEMBL3585851,6.508638306165727,338.45,3.51,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2cc([N+](=O)[O-])ccc2O)cc1,CHEMBL3585855,6.022276394711152,353.42,3.41,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2ccc(OC)cc2O)cc1,CHEMBL3585850,1.229999999967245,338.45,3.51,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2cccc(OC)c2O)cc1,CHEMBL3585849,1.229999999967245,338.45,3.51,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2ccccc2O)cc1,CHEMBL3585848,6.6777807052660805,308.43,3.5,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2C)cc1,CHEMBL3585847,6.2839966563652006,307.44,3.5,0.0,2015,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2OC)cc1,CHEMBL3585846,6.508638306165727,323.44,3.2,0.0,2015,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,CHEMBL2333926,6.460923901207224,539.81,8.22,2.0,2013,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,CHEMBL2333925,6.7423214251308154,525.78,7.83,2.0,2013,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,CHEMBL2333930,6.889410289700751,546.2,8.09,2.0,2013,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,CHEMBL2333937,6.777283528852417,511.75,7.44,2.0,2013,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,CHEMBL2333929,6.284832642151542,518.15,7.31,2.0,2013,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,CHEMBL2333936,6.679853713888946,483.7,6.66,1.0,2013,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,CHEMBL2333928,5.20690839982342,504.12,6.92,2.0,2013,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,CHEMBL2333935,5.619788758288394,469.67,6.27,1.0,2013,Scientific Literature,,Article,J Med Chem
C#CCN(C)[C@H](C)Cc1ccc(OCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,CHEMBL2333934,5.068033885271827,455.65,5.88,1.0,2013,Scientific Literature,,,
C#CCN(C)[C@H](C)Cc1ccc(OCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,CHEMBL2333927,4.955852379121277,476.06,6.14,1.0,2013,Scientific Literature,,Article,Medchemcomm
C#CCN(C)[C@H](C)Cc1ccc(OCCCNc2c3c(nc4ccccc24)CCCC3)cc1,CHEMBL2333933,5.350665141287858,441.62,5.49,1.0,2013,Scientific Literature,,Article,Medchemcomm
C#CCN(C)[C@H](C)Cc1ccc(OCCNc2c3c(nc4ccccc24)CCCC3)cc1,CHEMBL2333932,6.159266765388193,427.59,5.1,1.0,2013,Scientific Literature,,Patent,
C#CCN(C)[C@H](C)Cc1ccc(OCc2ccccc2)cc1,CHEMBL4239843,8.301029995663981,293.41,3.76,0.0,2018,Scientific Literature,,Article,Medchemcomm
C#CCN(C)[C@H](C)Cc1ccccc1,CHEMBL972,7.474087124307455,187.29,2.18,0.0,2013,Scientific Literature,,Article,Medchemcomm
C#CCN(C)[C@H](C)Cc1ccccc1.Cl,CHEMBL1200904,8.174622405562744,223.75,2.18,0.0,2014,Scientific Literature,,Article,Medchemcomm
C#CCN(C)[C@H](C)[C@H](F)c1ccccc1,CHEMBL1911927,1.229999999967245,205.28,2.65,0.0,2011,Scientific Literature,,Article,Medchemcomm
C#CCN(C)[C@H](CF)CC(=C)C,CHEMBL2332211,6.1778319206319825,169.24,1.86,0.0,2013,Scientific Literature,,Article,Medchemcomm
C#CCN(C)[C@H](CF)CC(C)C,CHEMBL2332210,6.881074247174223,171.26,1.94,0.0,2013,Scientific Literature,0.25,Article,J Med Chem
C#CCN(C)[C@H](CF)Cc1ccccc1,CHEMBL1911928,6.768275616671484,205.28,2.13,0.0,2011,Scientific Literature,0.25,Article,J Med Chem
C#CCN(C)[C@H](CF)Cc1ccco1,CHEMBL2332212,6.680893940690224,195.24,1.73,0.0,2013,Scientific Literature,0.25,Article,J Med Chem
C#CCN(C)c1ccc(/C=C/c2cnc(C)c3c2COC(C)(C)O3)cc1,CHEMBL5422035,8.0,348.45,4.27,0.0,2022,Scientific Literature,,Article,J Med Chem
C#CCN(C)c1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,CHEMBL4528766,5.403402904373539,440.6,4.39,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN(CC#C)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,CHEMBL4159540,1.229999999967245,353.46,1.04,0.0,2018,Scientific Literature,,Article,J Med Chem
C#CCN(CC#N)CCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,CHEMBL4173774,1.229999999967245,368.47,0.97,0.0,2018,Scientific Literature,,Article,RSC Med Chem
C#CCN(CC#N)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,CHEMBL4167443,1.229999999967245,354.44,0.93,0.0,2018,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CC)CCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,CHEMBL4169378,1.229999999967245,357.49,1.47,0.0,2018,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CC)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,CHEMBL4170678,1.229999999967245,343.46,1.42,0.0,2018,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCC)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,CHEMBL4174258,1.229999999967245,357.49,1.81,0.0,2018,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,CHEMBL3892118,1.229999999967245,413.57,4.68,0.0,2016,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCCC)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,CHEMBL4166352,1.229999999967245,371.51,2.2,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(CCCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,CHEMBL3961103,1.229999999967245,427.59,5.07,1.0,2016,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,CHEMBL4081393,5.086186147616283,374.48,3.98,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,CHEMBL4099414,5.040958607678906,404.51,3.99,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(CCCCCCNc1c2c(nc3ccccc13)CCCC2)[C@H](C)Cc1ccc(OC)cc1,CHEMBL2333931,4.742081549685942,483.7,6.66,1.0,2013,Scientific Literature,,,
C#CCN(CCCCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,CHEMBL4101838,5.42021640338319,390.53,4.65,0.0,2017,Scientific Literature,,,
C#CCN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,CHEMBL4076402,5.229147988357856,360.46,3.59,0.0,2017,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,CHEMBL4104698,5.200659450546418,390.48,3.6,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(CCCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,CHEMBL4084335,5.080921907623926,376.5,4.26,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,CHEMBL4061108,5.187086643357144,346.43,3.2,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,CHEMBL4089274,5.251811972993799,376.46,3.21,0.0,2017,Scientific Literature,,Article,J Med Chem
C#CCN(CCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,CHEMBL4074152,5.040958607678906,362.47,3.87,0.0,2017,Scientific Literature,,Article,J Med Chem
C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C(C)C)cc1,CHEMBL4206927,5.4565528199183,403.52,5.21,1.0,2017,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C)cc1,CHEMBL4216262,5.775725985705742,375.47,4.4,0.0,2017,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(F)c(F)c1,CHEMBL4214760,5.625434939277235,397.42,4.37,0.0,2017,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(OC)cc1,CHEMBL4211814,5.946537395074545,391.47,4.1,0.0,2017,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(F)c1,CHEMBL4207453,5.809108283077831,379.43,4.23,0.0,2017,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1,CHEMBL4202569,5.630969778190847,391.47,4.1,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccccc1,CHEMBL4211297,6.009661145212399,361.44,4.09,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,CHEMBL4075667,5.585026652029182,332.4,2.81,0.0,2017,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,CHEMBL4064598,5.119186407719209,362.43,2.82,0.0,2017,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,CHEMBL4068237,5.136677139879544,348.45,3.48,0.0,2017,Scientific Literature,,Patent,
C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C(C)C)cc1,CHEMBL4204002,5.120330794367947,389.5,4.82,0.0,2017,Scientific Literature,,Patent,
C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C)cc1,CHEMBL4208881,5.131884794672783,361.44,4.01,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(F)c(F)c1,CHEMBL4211764,5.313810765755976,383.39,3.98,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(OC)cc1,CHEMBL4213274,5.216239304256076,377.44,3.71,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(F)c1,CHEMBL4216733,5.352910571283445,365.4,3.84,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem
C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1,CHEMBL4208341,5.337809009140993,377.44,3.71,0.0,2017,Scientific Literature,,Patent,
C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccccc1,CHEMBL4217159,5.426896216836009,347.41,3.7,0.0,2017,Scientific Literature,,Patent,
C#CCN(CCF)[C@H](C)Cc1ccccc1,CHEMBL1911926,1.229999999967245,219.3,2.52,0.0,2011,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCO)CCCOc1cc(N)c(Cl)cc1Cl,CHEMBL5410981,1.229999999967245,317.22,2.27,0.0,2023,Scientific Literature,,Article,J Med Chem
C#CCN(CCO)CCCOc1ccc(Cl)cc1Cl,CHEMBL5428823,1.229999999967245,302.2,2.69,0.0,2023,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C(C)C)cc1,CHEMBL4211175,5.157515575588429,375.47,4.43,0.0,2017,Scientific Literature,,Article,Eur J Med Chem
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C)cc1,CHEMBL4210766,5.248489949729959,347.41,3.62,0.0,2017,Scientific Literature,,Patent,
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccc(F)c(F)c1,CHEMBL4205441,5.0165992618194615,369.37,3.59,0.0,2017,Scientific Literature,,Patent,
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccc(OC)cc1,CHEMBL4216146,5.454321850207974,363.41,3.32,0.0,2017,Scientific Literature,,Article,J Med Chem
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1cccc(F)c1,CHEMBL4212732,5.257274868695301,351.38,3.45,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1,CHEMBL4217683,5.154034238454516,363.41,3.32,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccccc1,CHEMBL4205890,5.081026569507046,333.39,3.31,0.0,2017,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,CHEMBL3291019,4.928117992693875,452.6,4.96,0.0,2016,Scientific Literature,,Article,Bioorg Med Chem Lett
C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1)[C@@H](C)C(N)=O,CHEMBL4790118,6.275724130399211,340.4,2.71,0.0,2020,Scientific Literature,,Patent,
C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1C)[C@@H](C)C(N)=O,CHEMBL4786983,6.494850021680094,354.43,3.02,0.0,2020,Scientific Literature,,Patent,
C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1Cl)[C@@H](C)C(N)=O,CHEMBL4781289,7.167491087293763,374.84,3.37,0.0,2020,Scientific Literature,,Patent,
C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1F)[C@@H](C)C(N)=O,CHEMBL4786719,7.031517051446065,358.39,2.85,0.0,2020,Scientific Literature,,Patent,
C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)C1CCN(Cc2ccccc2)CC1,CHEMBL3901082,1.229999999967245,424.55,4.18,0.0,2016,Scientific Literature,,Patent,
C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CC1CCN(Cc2ccccc2)CC1,CHEMBL3972214,1.229999999967245,438.58,4.57,0.0,2016,Scientific Literature,,Patent,
C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,CHEMBL3910142,1.229999999967245,452.6,4.96,0.0,2016,Scientific Literature,,Patent,
C#CCN(Cc1ccc2cccc(O)c2n1)CC1CCN(Cc2ccccc2)CC1,CHEMBL3931599,1.229999999967245,399.54,4.29,0.0,2016,Scientific Literature,,Patent,
C#CCN(Cc1ccccc1)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,CHEMBL4164119,1.229999999967245,405.53,2.6,0.0,2018,Scientific Literature,,Patent,
C#CCN(Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1)C(C)=O,CHEMBL4170832,1.229999999967245,357.44,0.95,0.0,2018,Scientific Literature,,Patent,
C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3ccc(F)cc3)ccc21,CHEMBL3986142,1.229999999967245,386.4,1.81,0.0,2016,Scientific Literature,,Patent,
C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3cccc(F)c3)ccc21,CHEMBL3916392,4.151318345976049,386.4,1.81,0.0,2016,Scientific Literature,,Patent,
C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3ccccc3F)ccc21,CHEMBL3923134,3.8921119748172015,386.4,1.81,0.0,2016,Scientific Literature,,Patent,
C#CCN1C(=O)C(=O)c2ccccc21,CHEMBL3965645,4.4535807331648085,185.18,0.85,0.0,2016,Scientific Literature,,Patent,
C#CCN1CCC(/C=C/c2cc(F)c(F)cc2F)CC1,CHEMBL4476198,6.360314338757319,279.31,3.46,0.0,2020,Scientific Literature,,Patent,
C#CCN1CCC(/C=C/c2ccc(Br)cc2)CC1,CHEMBL4544548,7.673664139071248,304.23,3.81,0.0,2020,Scientific Literature,,Patent,
C#CCN1CCC(/C=C/c2ccc(C#N)cc2)CC1,CHEMBL4581765,7.2441251443275085,250.35,2.92,0.0,2020,Scientific Literature,,Article,Eur J Med Chem
C#CCN1CCC(/C=C/c2ccc(C(C)C)cc2)CC1,CHEMBL4572478,7.35261702988538,267.42,4.17,0.0,2020,Scientific Literature,,Article,Eur J Med Chem
C#CCN1CCC(/C=C/c2ccc(C(F)(F)F)cc2)CC1,CHEMBL4458212,7.730487055782084,293.33,4.06,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(/C=C/c2ccc(C(N)=O)cc2)CC1,CHEMBL4531803,5.760200181552901,268.36,2.14,0.0,2020,Scientific Literature,,Patent,
C#CCN1CCC(/C=C/c2ccc(C)cc2)CC1,CHEMBL4556816,6.8326826652518236,239.36,3.35,0.0,2020,Scientific Literature,,Patent,
C#CCN1CCC(/C=C/c2ccc(C3CC3)cc2)CC1,CHEMBL4449776,7.359518563029578,265.4,3.92,0.0,2020,Scientific Literature,,Patent,
C#CCN1CCC(/C=C/c2ccc(Cl)cc2)CC1,CHEMBL4444081,7.297569463554475,259.78,3.7,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(/C=C/c2ccc(F)cc2)CC1,CHEMBL4576799,6.465719994794918,243.32,3.18,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(/C=C/c2ccc(F)cc2Cl)CC1,CHEMBL4471244,6.379239510005794,277.77,3.84,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(/C=C/c2ccc(OC)cc2)CC1,CHEMBL4564672,7.166852888087215,255.36,3.05,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(/C=C/c2ccc(S(C)(=O)=O)cc2)CC1,CHEMBL4440827,7.485452247339714,303.43,2.45,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(/C=C/c2cccc(C(F)(F)F)c2)CC1,CHEMBL4446154,6.259874263034269,293.33,4.06,0.0,2020,Scientific Literature,0.5,Article,Eur J Med Chem
C#CCN1CCC(/C=C/c2cccc(F)c2)CC1,CHEMBL4457115,5.296820434853225,243.32,3.18,0.0,2020,Scientific Literature,,Article,Eur J Med Chem
C#CCN1CCC(/C=C/c2ccccc2)CC1,CHEMBL4466952,5.450972202255898,225.34,3.05,0.0,2020,Scientific Literature,,Article,Medchemcomm
C#CCN1CCC(/C=C/c2ccccc2F)CC1,CHEMBL4449614,4.927000571106987,243.32,3.18,0.0,2020,Scientific Literature,,Article,Medchemcomm
C#CCN1CCC(/C=C\c2ccc(C#N)cc2)CC1,CHEMBL4468776,5.758129911314381,250.35,2.92,0.0,2020,Scientific Literature,,Article,Medchemcomm
C#CCN1CCC(/C=C\c2ccc(C(C)C)cc2)CC1,CHEMBL4454737,5.724942153879032,267.42,4.17,0.0,2020,Scientific Literature,,Article,Medchemcomm
C#CCN1CCC(/C=C\c2ccc(C(F)(F)F)cc2)CC1,CHEMBL4592424,5.8220020369034335,293.33,4.06,0.0,2020,Scientific Literature,,Article,Medchemcomm
C#CCN1CCC(/C=C\c2ccc(C(N)=O)cc2)CC1,CHEMBL4461235,4.2922680580495935,268.36,2.14,0.0,2020,Scientific Literature,,Article,Medchemcomm
C#CCN1CCC(/C=C\c2ccc(C)cc2)CC1,CHEMBL4563067,4.717541033059958,239.36,3.35,0.0,2020,Scientific Literature,,Article,Medchemcomm
C#CCN1CCC(/C=C\c2ccc(C3CC3)cc2)CC1,CHEMBL4564938,5.578379622893167,265.4,3.92,0.0,2020,Scientific Literature,,Article,Medchemcomm
C#CCN1CCC(/C=C\c2ccc(Cl)cc2)CC1,CHEMBL4546068,4.930143281205378,259.78,3.7,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(/C=C\c2ccc(F)cc2)CC1,CHEMBL4575225,5.206104894539819,243.32,3.18,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(/C=C\c2ccc(F)cc2Cl)CC1,CHEMBL4444002,4.275720033300783,277.77,3.84,0.0,2020,Scientific Literature,,Patent,
C#CCN1CCC(/C=C\c2ccc(S(C)(=O)=O)cc2)CC1,CHEMBL4525062,5.073415774234927,303.43,2.45,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(/C=C\c2cccc(C(F)(F)F)c2)CC1,CHEMBL4462585,5.029072283129757,293.33,4.06,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(/C=C\c2cccc(F)c2)CC1,CHEMBL4450588,4.310584578617986,243.32,3.18,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CCc2cc(F)c(F)cc2F)CC1,CHEMBL4562988,6.664742743565468,281.32,3.38,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CCc2ccc(C#N)cc2)CC1,CHEMBL4540242,7.247183568811728,252.36,2.84,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CCc2ccc(C(C)C)cc2)CC1,CHEMBL4558431,8.154901959985743,269.43,4.09,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CCc2ccc(C(F)(F)F)cc2)CC1,CHEMBL4465204,7.962573502059376,295.35,3.98,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CCc2ccc(C(N)=O)cc2)CC1,CHEMBL4471686,5.2553550288948765,270.38,2.06,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CCc2ccc(C)cc2)CC1,CHEMBL4548398,6.798602875679548,241.38,3.27,0.0,2020,Scientific Literature,,Article,Eur J Med Chem
C#CCN1CCC(CCc2ccc(CCC)cc2)CC1,CHEMBL4535439,7.442492798094342,269.43,3.92,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(CCc2ccc(Cl)cc2)CC1,CHEMBL4589551,7.419075024324381,261.8,3.62,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(CCc2ccc(F)cc2)CC1,CHEMBL4534686,6.431680914904888,245.34,3.1,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(CCc2ccc(O)cc2)CC1,CHEMBL4468288,5.128386205336263,243.35,2.67,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(CCc2ccc(OC)cc2)CC1,CHEMBL4533162,7.173925197299173,257.38,2.97,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(CCc2cccc(C(F)(F)F)c2)CC1,CHEMBL4539823,6.299469343021408,295.35,3.98,0.0,2020,Scientific Literature,,Article,Eur J Med Chem
C#CCN1CCC(CCc2cccc(F)c2)CC1,CHEMBL4449571,5.473208567981179,245.34,3.1,0.0,2020,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(CCc2cccc(OC(=O)N(C)CC)c2)CC1,CHEMBL5218952,5.070581074285707,328.46,3.41,0.0,2022,Scientific Literature,,Article,Bioorg Med Chem
C#CCN1CCC(CCc2cccc(OC(=O)Nc3ccccc3)c2)CC1,CHEMBL5220219,4.627087997029894,362.47,4.58,0.0,2022,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CCc2ccccc2)CC1,CHEMBL4451978,5.336921286621304,227.35,2.96,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CCc2ccccc2F)CC1,CHEMBL4437755,4.848952082174135,245.34,3.1,0.0,2020,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CN(CCCOC)C(=O)c2ccc3ccccc3c2)CC1,CHEMBL3972913,1.229999999967245,378.52,3.66,0.0,2017,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CN(CCCOC)S(=O)(=O)c2ccc3ccccc3c2)CC1,CHEMBL3918754,1.229999999967245,414.57,3.21,0.0,2017,Scientific Literature,,Article,J Med Chem
C#CCN1CCC(CN(CCOC)C(=O)c2ccc3ccccc3c2)CC1,CHEMBL3952086,1.229999999967245,364.49,3.27,0.0,2017,Scientific Literature,,Article,J Med Chem
